Date,Open,High,Low,Close,Volume
2014-04-03 00:00:00+08:00,16.50189774,16.64174388,16.45528288,16.59512901,1090984
2014-04-07 00:00:00+08:00,16.54851678,16.64174652,16.3154378,16.64174652,2169813
2014-04-08 00:00:00+08:00,16.45528295,16.59512908,16.36205168,16.50189781,1616723
2014-04-09 00:00:00+08:00,16.40866661,16.50189788,16.36205175,16.40866661,1012406
2014-04-10 00:00:00+08:00,16.40866581,16.50189707,16.31543454,16.45528221,837883
2014-04-11 00:00:00+08:00,16.40866661,16.40866661,16.22220561,16.40866661,960309
2014-04-14 00:00:00+08:00,16.22220568,16.40866668,16.17558927,16.31543541,823122
2014-04-15 00:00:00+08:00,16.26882048,16.40866661,16.26882048,16.40866661,566548
2014-04-16 00:00:00+08:00,16.40866952,16.5951321,16.26882337,16.54851723,1195177
2014-04-17 00:00:00+08:00,16.54851422,16.59512908,16.45528295,16.50189781,873916
2014-04-18 00:00:00+08:00,16.50189774,16.59512901,16.36205161,16.59512901,715456
2014-04-21 00:00:00+08:00,16.59512915,16.59512915,16.40866661,16.40866661,632970
2014-04-22 00:00:00+08:00,16.36205108,16.40866594,16.26881981,16.26881981,1081867
2014-04-23 00:00:00+08:00,16.31543541,16.36205182,16.22220568,16.31543541,1030639
2014-04-24 00:00:00+08:00,16.22220568,16.31543541,16.17558927,16.31543541,1005894
2014-04-25 00:00:00+08:00,16.31543793,16.31543793,15.94251434,16.03574562,1427006
2014-04-28 00:00:00+08:00,15.98912912,16.22220811,15.98912912,16.12897682,1542052
2014-04-29 00:00:00+08:00,16.12897565,16.22220693,16.03574437,16.17559052,1061463
2014-04-30 00:00:00+08:00,16.12897388,16.22220515,15.98912621,15.98912621,957270
2014-05-02 00:00:00+08:00,15.98912621,16.45528255,15.94251134,15.98912621,2609159
2014-05-05 00:00:00+08:00,16.12897565,16.22220693,15.98912796,16.17559052,1446108
2014-05-06 00:00:00+08:00,16.17559052,16.26882179,16.12897565,16.17559052,1031942
2014-05-07 00:00:00+08:00,16.12897573,16.26882187,15.98912804,16.08235931,1088814
2014-05-08 00:00:00+08:00,16.12897573,16.17559059,15.98912804,16.08235931,1563759
2014-05-09 00:00:00+08:00,16.08235747,16.12897388,15.98912621,15.98912621,947719
2014-05-12 00:00:00+08:00,15.98912921,16.03574562,15.89589946,16.03574562,1235986
2014-05-13 00:00:00+08:00,16.03574554,16.17559169,16.03574554,16.12897682,1428308
2014-05-14 00:00:00+08:00,16.12897674,16.22220802,16.08236032,16.22220802,1141778
2014-05-15 00:00:00+08:00,16.22220693,16.22220693,16.08235924,16.17559052,780577
2014-05-16 00:00:00+08:00,16.12897674,16.22220802,16.03574545,16.22220802,945114
2014-05-19 00:00:00+08:00,16.12897573,16.17559059,16.08235931,16.08235931,868706
2014-05-20 00:00:00+08:00,16.17559169,16.22220811,16.08236041,16.12897682,862194
2014-05-21 00:00:00+08:00,16.12897388,16.17558874,15.94251134,15.98912621,1180416
2014-05-22 00:00:00+08:00,15.94251134,16.08235747,15.94251134,15.98912621,1726994
2014-05-23 00:00:00+08:00,15.98912804,16.08235931,15.94251317,16.08235931,873916
2014-05-26 00:00:00+08:00,15.98912921,16.03574562,15.89589946,16.03574562,922105
2014-05-27 00:00:00+08:00,16.03574562,16.03574562,15.89589946,16.03574562,586518
2014-05-28 00:00:00+08:00,16.03574554,16.12897682,15.89589938,16.12897682,1295463
2014-05-29 00:00:00+08:00,16.12897388,16.12897388,15.98912621,15.98912621,925144
2014-05-30 00:00:00+08:00,15.98912921,16.03574562,15.84928305,16.03574562,1644508
2014-06-03 00:00:00+08:00,15.8958989,16.03574505,15.80266762,15.80266762,1395314
2014-06-04 00:00:00+08:00,15.84928154,15.89589795,15.47635797,15.56958771,1954482
2014-06-05 00:00:00+08:00,15.61620345,15.61620345,15.33650963,15.42974091,2064752
2014-06-06 00:00:00+08:00,15.42974178,15.56958793,15.42974178,15.52297306,1019786
2014-06-09 00:00:00+08:00,15.42974337,15.70943723,15.42974337,15.66282082,899530
2014-06-10 00:00:00+08:00,15.70943642,15.75605129,15.61620513,15.70943642,1402260
2014-06-11 00:00:00+08:00,15.70943723,15.84928339,15.66282082,15.66282082,1049307
2014-06-12 00:00:00+08:00,15.66281817,15.66281817,15.52297204,15.61620331,753660
2014-06-13 00:00:00+08:00,15.56958793,15.61620434,15.47635819,15.52297306,1061463
2014-06-16 00:00:00+08:00,15.47635753,15.47635753,15.38312626,15.38312626,1603265
2014-06-17 00:00:00+08:00,15.47635819,15.61620434,15.38312692,15.52297306,1510794
2014-06-18 00:00:00+08:00,15.56958872,15.84928257,15.52297385,15.70943642,3171800
2014-06-19 00:00:00+08:00,15.70943539,15.75605026,15.47635797,15.56958771,1540315
2014-06-20 00:00:00+08:00,15.52297284,15.56958771,15.3831267,15.56958771,1280268
2014-06-23 00:00:00+08:00,15.52297306,15.52297306,15.38312692,15.52297306,1075790
2014-06-24 00:00:00+08:00,14.96358609,15.47635731,14.96358609,15.42974091,892150
2014-06-25 00:00:00+08:00,15.38312707,15.42974194,15.28989579,15.33651066,722402
2014-06-26 00:00:00+08:00,15.24327858,15.42974112,15.24327858,15.38312626,1034112
2014-06-27 00:00:00+08:00,15.28989417,15.33650903,15.15004804,15.1966629,1668820
2014-06-30 00:00:00+08:00,15.1966629,15.28989417,15.15004804,15.1966629,844829
2014-07-01 00:00:00+08:00,15.38312604,15.52297218,15.38312604,15.42974091,1342783
2014-07-02 00:00:00+08:00,15.47635731,15.52297218,15.38312604,15.42974091,1369266
2014-07-03 00:00:00+08:00,15.42974112,15.5229724,15.33650985,15.38312626,889979
2014-07-04 00:00:00+08:00,15.38312626,15.42974112,15.33650985,15.38312626,1028034
2014-07-07 00:00:00+08:00,15.38312604,15.42974091,15.33650963,15.42974091,1044098
2014-07-08 00:00:00+08:00,15.42974112,15.42974112,15.33650985,15.38312626,635575
2014-07-09 00:00:00+08:00,15.38312626,15.47635753,15.38312626,15.38312626,510110
2014-07-10 00:00:00+08:00,15.47635595,15.80266461,15.42973955,15.7560482,1984437
2014-07-11 00:00:00+08:00,15.5695869,15.66281817,15.47635717,15.61620331,912554
2014-07-14 00:00:00+08:00,15.66281869,15.98912738,15.56958741,15.94251251,2011788
2014-07-15 00:00:00+08:00,15.94251377,15.94251377,15.7560512,15.80266762,873916
2014-07-16 00:00:00+08:00,15.70943706,15.89589963,15.70943706,15.84928322,848302
2014-07-17 00:00:00+08:00,15.84928322,15.98912938,15.70943706,15.84928322,899096
2014-07-18 00:00:00+08:00,15.75605193,15.94251451,15.70943706,15.84928322,665531
2014-07-21 00:00:00+08:00,16.03574379,16.08235865,15.89589765,15.94251251,996343
2014-07-22 00:00:00+08:00,15.94251425,16.22220811,15.89589938,16.12897682,2017865
2014-07-23 00:00:00+08:00,16.12897682,16.12897682,16.12897682,16.12897682,0
2014-07-24 00:00:00+08:00,16.17559169,16.17559169,16.03574554,16.12897682,1016747
2014-07-25 00:00:00+08:00,16.12897388,16.12897388,15.94251134,15.98912621,1051912
2014-07-28 00:00:00+08:00,15.98912921,16.12897691,15.84928305,16.03574562,1468249
2014-07-29 00:00:00+08:00,16.03574445,16.17559059,15.94251317,16.08235931,2539697
2014-07-30 00:00:00+08:00,16.12897674,16.22220802,16.08236032,16.22220802,1586768
2014-07-31 00:00:00+08:00,16.26882179,16.26882179,16.03574437,16.17559052,2007880
2014-08-01 00:00:00+08:00,16.17559169,16.17559169,15.94251425,16.12897682,939037
2014-08-04 00:00:00+08:00,15.94251251,16.03574379,15.84928124,15.94251251,1331930
2014-08-05 00:00:00+08:00,15.84928072,15.94251199,15.52297204,15.61620331,1714838
2014-08-06 00:00:00+08:00,15.52297204,15.75604944,15.47635717,15.61620331,1147856
2014-08-07 00:00:00+08:00,15.61620513,15.75605129,15.47635898,15.70943642,814005
2014-08-08 00:00:00+08:00,15.75604944,15.80266585,15.47635717,15.61620331,1023259
2014-08-11 00:00:00+08:00,15.52297385,15.84928257,15.52297385,15.70943642,734992
2014-08-12 00:00:00+08:00,15.84928322,15.84928322,15.66282065,15.84928322,1067541
2014-08-13 00:00:00+08:00,16.03574545,16.22220802,15.94251417,16.22220802,1979227
2014-08-14 00:00:00+08:00,16.40866658,16.40866658,15.89589691,15.89589691,1509926
2014-08-15 00:00:00+08:00,16.12897388,16.12897388,15.89589648,15.98912621,1694434
2014-08-18 00:00:00+08:00,16.08236049,16.17559178,15.94251434,16.03574562,1504282
2014-08-19 00:00:00+08:00,16.12897691,16.12897691,15.98912921,16.03574562,1205596
2014-08-20 00:00:00+08:00,16.22220802,16.82820906,16.17559161,16.22220802,11497234
2014-08-21 00:00:00+08:00,16.45528234,16.45528234,16.26881981,16.26881981,4524569
2014-08-22 00:00:00+08:00,16.45528354,16.78159222,16.45528354,16.73497581,6830702
2014-08-25 00:00:00+08:00,16.78159373,17.38759475,16.68836245,17.20113373,9738981
2014-08-26 00:00:00+08:00,17.1545163,17.34097885,17.01467015,17.06128502,6382673
2014-08-27 00:00:00+08:00,17.06128421,17.15451548,16.96805448,17.10790062,4897058
2014-08-28 00:00:00+08:00,17.10789877,17.15451363,16.92143625,17.01466751,2005276
2014-08-29 00:00:00+08:00,17.01466751,17.10789877,16.96805265,17.01466751,1694868
2014-09-01 00:00:00+08:00,17.01467075,17.06128562,16.78159332,16.78159332,2701196
2014-09-02 00:00:00+08:00,16.78159332,16.92143947,16.68836204,16.78159332,1211674
2014-09-03 00:00:00+08:00,16.82820775,17.06128517,16.78159288,16.87482262,1646245
2014-09-04 00:00:00+08:00,16.8748229,17.15451674,16.82820803,16.96805573,2228422
2014-09-05 00:00:00+08:00,17.01467116,17.29436347,17.01467116,17.20113373,3790010
2014-09-09 00:00:00+08:00,17.34097928,17.52744184,17.247748,17.48082542,4382172
2014-09-10 00:00:00+08:00,17.48082484,17.66728739,17.10790128,17.24774742,3928500
2014-09-11 00:00:00+08:00,17.24774558,17.29436044,17.06128305,17.15451431,2058240
2014-09-12 00:00:00+08:00,17.10790203,17.1545169,16.78159332,16.78159332,2460685
2014-09-15 00:00:00+08:00,16.73497647,16.92143903,16.68836161,16.87482262,2489338
2014-09-16 00:00:00+08:00,16.96805596,16.96805596,16.59513084,16.68836212,2254904
2014-09-17 00:00:00+08:00,16.68836204,16.87482306,16.68836204,16.78159332,2604384
2014-09-18 00:00:00+08:00,16.87482247,17.1545163,16.8282076,17.06128502,2955166
2014-09-19 00:00:00+08:00,17.15451645,17.15451645,16.82820775,16.87482262,3350230
2014-09-22 00:00:00+08:00,16.87482059,16.87482059,16.31543454,16.45528221,4766383
2014-09-23 00:00:00+08:00,16.45528302,16.59512915,16.36205175,16.40866661,1734809
2014-09-24 00:00:00+08:00,16.4552855,16.68836294,16.4552855,16.64174652,2614803
2014-09-25 00:00:00+08:00,16.73497447,16.73497447,16.31543454,16.45528221,1875903
2014-09-26 00:00:00+08:00,16.36205095,16.50189707,16.26881968,16.45528221,1290253
2014-09-29 00:00:00+08:00,16.45528302,16.68836042,16.22220561,16.40866661,2827530
2014-09-30 00:00:00+08:00,16.54851678,16.64174652,16.40866908,16.64174652,2306566
2014-10-01 00:00:00+08:00,16.68836204,16.87482306,16.45528462,16.78159332,2510610
2014-10-02 00:00:00+08:00,16.78159332,16.82820819,16.50189948,16.78159332,1785168
2014-10-03 00:00:00+08:00,16.64174636,16.82820892,16.59513149,16.82820892,1562456
2014-10-06 00:00:00+08:00,16.78159397,17.01467141,16.64174627,16.92144012,2099049
2014-10-07 00:00:00+08:00,16.78159397,16.96805654,16.68836269,16.92144012,2573560
2014-10-08 00:00:00+08:00,16.73497843,16.82820972,16.36205482,16.36205482,3641101
2014-10-09 00:00:00+08:00,16.45528234,16.5018972,16.12897368,16.26881981,3481339
2014-10-13 00:00:00+08:00,15.89589946,16.17559178,15.89589946,16.03574562,2058674
2014-10-14 00:00:00+08:00,15.9425142,16.64174652,15.9425142,16.64174652,2345638
2014-10-15 00:00:00+08:00,16.6417432,16.6883596,16.36205095,16.45528221,3544289
2014-10-16 00:00:00+08:00,16.4086697,16.59513227,16.17559225,16.36205482,3905925
2014-10-17 00:00:00+08:00,16.50189795,16.54851436,16.22220568,16.31543541,3001619
2014-10-20 00:00:00+08:00,16.40866952,16.78159467,16.40866952,16.54851723,3180917
2014-10-21 00:00:00+08:00,16.54851361,16.59512847,16.22220495,16.26881981,2652139
2014-10-22 00:00:00+08:00,16.45528221,16.6417432,16.40866581,16.45528221,2492811
2014-10-23 00:00:00+08:00,16.59512826,17.29436044,16.501897,17.15451431,8137018
2014-10-24 00:00:00+08:00,17.15451698,17.15451698,16.64174571,16.68836212,4408221
2014-10-27 00:00:00+08:00,16.82820649,16.87482135,16.50189781,16.50189781,2221475
2014-10-28 00:00:00+08:00,16.68836161,17.15451645,16.68836161,16.87482262,3738782
2014-10-29 00:00:00+08:00,17.06128653,17.10790295,16.54851678,16.64174652,4127334
2014-10-30 00:00:00+08:00,16.68836294,16.82820909,16.54851678,16.64174652,3871628
2014-10-31 00:00:00+08:00,16.78159222,16.87482195,16.59512968,16.73497581,3508256
2014-11-03 00:00:00+08:00,16.73497764,17.06128636,16.68836277,16.82820892,4756832
2014-11-04 00:00:00+08:00,16.92143947,17.06128562,16.78159332,16.78159332,4415601
2014-11-05 00:00:00+08:00,16.92143738,17.85374852,16.87482098,17.57405472,16859687
2014-11-06 00:00:00+08:00,17.66728724,17.66728724,17.29436214,17.43420982,7022590
2014-11-07 00:00:00+08:00,17.4808255,17.4808255,17.20113321,17.38759422,3756582
2014-11-10 00:00:00+08:00,17.48082542,18.18005924,17.38759415,17.48082542,9783263
2014-11-11 00:00:00+08:00,17.62066958,17.71390085,17.52743986,17.57405472,3581625
2014-11-12 00:00:00+08:00,17.52744249,17.80713479,17.43421121,17.62067223,7705052
2014-11-13 00:00:00+08:00,17.71390203,17.71390203,17.43420975,17.52744102,1984437
2014-11-14 00:00:00+08:00,18.08682661,18.18005788,17.71390152,17.71390152,9601794
2014-11-17 00:00:00+08:00,17.90036458,17.90036458,17.48082462,17.52744102,4592728
2014-11-18 00:00:00+08:00,17.52744296,17.71390398,16.36205421,16.64174652,9689924
2014-11-19 00:00:00+08:00,16.78159273,17.24774757,16.54851531,17.06128502,6387448
2014-11-20 00:00:00+08:00,17.20113331,17.20113331,16.78159332,16.78159332,5749702
2014-11-21 00:00:00+08:00,16.78159317,16.96805573,16.78159317,16.96805573,2246221
2014-11-24 00:00:00+08:00,17.10790128,17.3409787,17.06128487,17.24774742,6018867
2014-11-25 00:00:00+08:00,17.20113315,17.24774802,16.92143931,16.96805573,3196546
2014-11-26 00:00:00+08:00,16.96805596,17.01467083,16.59513084,16.68836212,4345705
2014-11-27 00:00:00+08:00,16.64174697,16.78159467,16.40866952,16.54851723,3344152
2014-11-28 00:00:00+08:00,16.78159194,17.52744057,16.73497553,17.10790062,8620646
2014-12-01 00:00:00+08:00,16.96805265,17.71389966,16.96805265,17.01466751,12469699
2014-12-02 00:00:00+08:00,17.06128562,17.1545169,16.68836204,16.78159332,5630314
2014-12-03 00:00:00+08:00,16.96805693,17.48082669,16.8748241,17.34098053,4815875
2014-12-04 00:00:00+08:00,17.5274428,18.18006025,17.43421152,18.13344383,11672625
2014-12-05 00:00:00+08:00,18.45975206,18.64621462,17.80713463,17.80713463,10015526
2014-12-08 00:00:00+08:00,18.18006025,18.41313768,17.99359768,18.13344383,6369215
2014-12-09 00:00:00+08:00,18.36652069,18.50636838,17.90036583,17.90036583,4449463
2014-12-10 00:00:00+08:00,18.13344147,18.13344147,17.52744052,17.71390152,3638497
2014-12-11 00:00:00+08:00,17.71390269,17.90036525,17.62067142,17.66728783,2418573
2014-12-12 00:00:00+08:00,17.90036517,17.90036517,17.66728775,17.76051903,2024378
2014-12-15 00:00:00+08:00,17.90036365,18.69282712,17.85374878,18.27328873,10293808
2014-12-16 00:00:00+08:00,18.45975039,18.83267549,18.36651912,18.41313553,8156988
2014-12-17 00:00:00+08:00,18.2732902,18.36651994,17.85375023,17.85375023,5543487
2014-12-18 00:00:00+08:00,18.0868286,19.06575475,17.94698091,19.01913834,17444034
2014-12-19 00:00:00+08:00,19.20560094,20.32437325,19.01913838,20.32437325,33387259
2014-12-22 00:00:00+08:00,20.74391174,20.88375943,20.13791077,20.23114204,14539662
2014-12-23 00:00:00+08:00,20.51083314,21.2100669,20.18452447,20.27775574,14784515
2014-12-24 00:00:00+08:00,20.65068135,21.07021976,20.51083367,20.60406494,13918413
2014-12-25 00:00:00+08:00,20.79052875,20.79052875,20.32437236,20.46422005,5327721
2014-12-26 00:00:00+08:00,20.46421997,20.69729739,20.23114255,20.55745125,4979978
2014-12-29 00:00:00+08:00,20.46421946,20.6040656,20.18452563,20.23114204,7425469
2014-12-30 00:00:00+08:00,20.27775741,21.16345224,20.23114255,20.55745125,11540213
2014-12-31 00:00:00+08:00,20.79052917,21.11683788,20.60406661,20.88376045,7352534
2015-01-05 00:00:00+08:00,20.88375928,21.25668284,20.79052801,20.93037415,9522347
2015-01-06 00:00:00+08:00,20.93037548,21.16345291,20.69729805,20.69729805,9602663
2015-01-07 00:00:00+08:00,20.79052709,22.14237666,20.79052709,21.67622185,18838480
2015-01-08 00:00:00+08:00,22.14237817,22.28222586,21.25668335,21.25668335,17750535
2015-01-09 00:00:00+08:00,21.67622441,22.70176697,21.44314698,22.70176697,15367560
2015-01-12 00:00:00+08:00,22.70176602,22.7949973,22.18899477,22.46868706,10259511
2015-01-13 00:00:00+08:00,22.93484314,23.35438311,22.56191803,22.84161186,12508772
2015-01-14 00:00:00+08:00,22.93484329,23.12130585,22.60853459,22.65514946,6192521
2015-01-15 00:00:00+08:00,21.95591751,22.3754575,21.48976112,21.76945496,11258025
2015-01-16 00:00:00+08:00,22.09576225,22.56191707,21.25668234,22.09576225,11076122
2015-01-19 00:00:00+08:00,21.72283847,22.04914715,21.34991338,21.39652824,7089447
2015-01-20 00:00:00+08:00,21.62960904,21.95591775,21.3499152,21.48976135,6719997
2015-01-21 00:00:00+08:00,22.00253312,22.0957644,21.62960954,21.81607056,7959456
2015-01-22 00:00:00+08:00,21.90929925,21.90929925,21.53637571,21.67622185,6957904
2015-01-23 00:00:00+08:00,21.76945511,21.90930126,21.25668385,21.58299255,9403828
2015-01-26 00:00:00+08:00,21.76945622,22.23561109,21.53637878,21.62961006,12504864
2015-01-27 00:00:00+08:00,22.18899614,22.18899614,21.5363787,21.72284126,9962996
2015-01-28 00:00:00+08:00,21.53637592,21.53637592,21.25668211,21.39652824,5149725
2015-01-29 00:00:00+08:00,21.44314659,21.67622402,20.65068302,20.88376045,11925726
2015-01-30 00:00:00+08:00,20.93037532,21.07022147,20.4176056,20.88376045,11173802
2015-02-02 00:00:00+08:00,20.55745081,20.69729695,19.9980647,20.13791084,8948853
2015-02-03 00:00:00+08:00,19.85821701,20.27775698,19.76498574,20.13791084,6401341
2015-02-04 00:00:00+08:00,20.1379096,20.41760341,19.71836966,20.27775574,10727076
2015-02-05 00:00:00+08:00,20.37098982,21.07022212,20.0446811,21.02360725,11082199
2015-02-06 00:00:00+08:00,20.79052982,21.11683854,20.37098982,21.02360725,6762108
2015-02-09 00:00:00+08:00,20.93037532,20.93037532,20.55745174,20.88376045,3479603
2015-02-10 00:00:00+08:00,20.88376061,21.11683804,20.69729805,20.69729805,3927632
2015-02-11 00:00:00+08:00,20.79052875,20.97699131,20.37098877,20.46422005,3929368
2015-02-12 00:00:00+08:00,20.6972973,21.16345215,20.55745116,21.16345215,5612515
2015-02-13 00:00:00+08:00,21.16345207,21.4431459,20.97699106,21.25668335,7090315
2015-02-24 00:00:00+08:00,21.62960794,21.76945408,20.79052801,20.93037415,7742822
2015-02-25 00:00:00+08:00,20.97699034,21.39652875,20.79052779,21.21006775,6259378
2015-02-26 00:00:00+08:00,21.21006906,21.53637776,21.07022137,21.48976135,5231343
2015-03-02 00:00:00+08:00,21.90930237,21.95591878,21.25668492,21.62961006,6356191
2015-03-03 00:00:00+08:00,21.6762251,21.72284151,21.3033015,21.44314766,2072567
2015-03-04 00:00:00+08:00,21.44314659,21.48976146,20.88376045,20.88376045,4320959
2015-03-05 00:00:00+08:00,20.93037219,21.11683472,20.23114001,20.41760254,5377213
2015-03-06 00:00:00+08:00,20.51083425,20.83714294,20.3243717,20.83714294,4084355
2015-03-09 00:00:00+08:00,20.69729755,20.74391242,20.37098885,20.37098885,4294477
2015-03-10 00:00:00+08:00,20.51083433,20.55745074,20.18452563,20.23114204,3800864
2015-03-11 00:00:00+08:00,20.23114139,20.93037362,20.23114139,20.60406494,5546092
2015-03-12 00:00:00+08:00,20.74391138,21.44314516,20.69729651,21.21006775,6382239
2015-03-13 00:00:00+08:00,21.4431459,21.72283974,21.25668335,21.25668335,6504665
2015-03-16 00:00:00+08:00,21.6296072,21.67622206,21.39652824,21.39652824,3892032
2015-03-17 00:00:00+08:00,21.76945553,22.32884167,21.67622425,22.00253296,11025762
2015-03-18 00:00:00+08:00,22.00253361,22.32884233,21.86268745,22.14237976,7418088
2015-03-19 00:00:00+08:00,22.14237726,22.14237726,21.44314503,21.90929985,5859104
2015-03-20 00:00:00+08:00,21.90930254,22.09576511,21.44314766,21.44314766,4367846
2015-03-23 00:00:00+08:00,21.44314524,21.44314524,20.88375913,21.11683655,6136518
2015-03-24 00:00:00+08:00,21.30330126,21.816071,21.11683869,21.72284126,7512296
2015-03-25 00:00:00+08:00,21.72284143,21.72284143,21.34991629,21.53637886,3386263
2015-03-26 00:00:00+08:00,21.44314675,21.53637803,20.32437293,20.69729805,9278797
2015-03-27 00:00:00+08:00,20.60406619,20.6506826,20.13791134,20.46422005,4986056
2015-03-30 00:00:00+08:00,20.79052859,21.07022088,20.60406604,20.65068245,4164236
2015-03-31 00:00:00+08:00,20.97698963,21.95591566,20.83714195,21.67622185,9845779
2015-04-01 00:00:00+08:00,21.67622383,21.90930126,21.21006898,21.58299255,6342298
2015-04-02 00:00:00+08:00,21.34991513,21.81606998,21.30330026,21.58299255,4412562
2015-04-07 00:00:00+08:00,21.44314805,21.86268806,21.30330189,21.86268806,3930236
2015-04-08 00:00:00+08:00,21.81607117,21.81607117,21.25668501,21.53637886,5102839
2015-04-09 00:00:00+08:00,21.72284126,22.09576485,21.72284126,21.72284126,6499890
2015-04-10 00:00:00+08:00,21.72284143,21.86268758,21.39653116,21.53637886,3294661
2015-04-13 00:00:00+08:00,21.53637616,22.23560839,21.48975975,22.09576225,5536541
2015-04-14 00:00:00+08:00,22.18899353,22.18899353,21.90929971,22.09576225,5627710
